Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
13-11-2018,1578.72,1582.02,1552.65,1562.44,1418432
14-11-2018,1534.42,1574.60,1525.73,1570.60,2422318
15-11-2018,1528.05,1549.39,1515.61,1520.83,1829123
16-11-2018,1539.27,1550.04,1525.93,1541.23,1829729
19-11-2018,1552.20,1556.20,1521.08,1549.39,1740628
20-11-2018,1532.46,1551.84,1529.15,1551.84,1190182
21-11-2018,1478.40,1526.58,1467.43,1526.54,3840461
22-11-2018,1478.85,1507.45,1476.73,1484.93,3194219
26-11-2018,1506.23,1517.57,1455.97,1484.12,4333177
27-11-2018,1542.25,1548.49,1497.46,1512.67,3344839
28-11-2018,1618.66,1622.82,1535.93,1541.23,5313249
29-11-2018,1599.61,1629.35,1584.92,1629.35,4035441
30-11-2018,1605.89,1624.45,1599.04,1604.05,5268901
03-12-2018,1617.43,1623.63,1605.93,1618.74,1610576
04-12-2018,1640.65,1647.62,1608.13,1617.92,3270615
05-12-2018,1637.30,1646.48,1619.55,1636.69,2501539
06-12-2018,1625.84,1645.66,1615.15,1630.16,2321216
07-12-2018,1627.88,1634.98,1609.76,1619.60,1680420
10-12-2018,1612.05,1640.77,1599.16,1611.40,2010786
11-12-2018,1631.79,1639.95,1599.97,1607.32,2942014
12-12-2018,1645.50,1649.74,1619.51,1632.69,2219993
13-12-2018,1617.60,1656.03,1610.99,1651.37,3748429
14-12-2018,1623.43,1630.94,1611.60,1617.92,2473761
17-12-2018,1627.14,1635.79,1619.56,1630.98,1227921
18-12-2018,1621.88,1633.43,1612.54,1625.18,1768742
19-12-2018,1606.05,1619.39,1599.20,1619.39,2498833
20-12-2018,1594.30,1611.31,1587.73,1594.10,1940277
21-12-2018,1546.78,1591.00,1539.23,1589.37,3729956
24-12-2018,1565.30,1581.94,1554.28,1554.94,1864116
26-12-2018,1541.39,1567.99,1525.93,1567.99,2446614
27-12-2018,1557.51,1584.23,1527.44,1557.55,4968201
28-12-2018,1546.98,1566.52,1544.49,1562.44,2239130
31-12-2018,1544.53,1557.55,1538.90,1556.73,1879740
01-01-2019,1552.49,1558.36,1537.97,1546.94,1094883
02-01-2019,1569.21,1578.31,1550.20,1554.28,2100463
03-01-2019,1550.16,1586.88,1544.57,1565.71,2611668
04-01-2019,1531.32,1551.18,1502.07,1550.20,4280862
07-01-2019,1548.49,1557.38,1534.70,1543.51,1856423
08-01-2019,1544.94,1555.43,1536.58,1554.61,1691756
09-01-2019,1539.56,1565.71,1523.03,1556.24,2414376
10-01-2019,1540.86,1554.28,1527.44,1542.05,3053461
11-01-2019,1503.33,1529.81,1497.17,1525.73,9209862
14-01-2019,1479.42,1510.22,1476.77,1509.41,3615370
15-01-2019,1523.93,1525.20,1475.14,1476.77,7711653
16-01-2019,1525.85,1529.81,1506.96,1525.73,2359280
17-01-2019,1548.87,1551.89,1530.06,1535.54,2625816
18-01-2019,1554.06,1556.96,1533.90,1537.99,1683728
21-01-2019,1560.64,1579.69,1549.81,1555.16,2409803
22-01-2019,1555.08,1568.45,1545.35,1559.33,2457093
23-01-2019,1533.58,1558.51,1529.00,1554.34,2578169
24-01-2019,1554.79,1557.82,1533.09,1541.10,1962927
25-01-2019,1570.53,1582.14,1554.34,1555.16,2327080
28-01-2019,1598.50,1604.22,1574.38,1580.51,2769033
29-01-2019,1621.19,1626.34,1583.49,1604.22,2557626
30-01-2019,1620.08,1626.71,1598.21,1618.61,2429575
31-01-2019,1646.82,1651.44,1623.03,1624.66,4094319
01-02-2019,1659.78,1663.70,1633.74,1643.06,3064163
04-02-2019,1676.38,1680.63,1654.10,1659.78,1590764
05-02-2019,1671.72,1680.26,1658.19,1676.17,1111404
06-02-2019,1696.45,1706.30,1668.86,1676.09,1789812
07-02-2019,1703.07,1715.38,1690.07,1696.41,1339945
08-02-2019,1685.49,1708.47,1676.99,1696.61,1684474
11-02-2019,1689.17,1713.79,1675.27,1684.35,1778730
12-02-2019,1677.48,1692.53,1650.01,1692.53,2422903
14-02-2019,1671.76,1696.61,1662.31,1684.39,1724085
15-02-2019,1659.57,1677.81,1644.24,1675.36,1930065
18-02-2019,1611.01,1669.59,1604.75,1666.03,2942184
19-02-2019,1557.45,1611.58,1546.99,1610.76,4408554
20-02-2019,1565.59,1581.16,1538.24,1565.79,4645778
21-02-2019,1565.14,1586.23,1551.11,1565.59,4683919
22-02-2019,1574.50,1578.06,1557.70,1567.59,2271955
25-02-2019,1623.15,1627.11,1578.46,1580.10,2934880
26-02-2019,1666.93,1672.21,1612.60,1622.21,6453309
27-02-2019,1682.80,1696.57,1653.28,1668.00,4732082
28-02-2019,1621.76,1693.63,1616.98,1684.35,8454295
01-03-2019,1631.53,1639.38,1619.22,1631.24,4148548
05-03-2019,1625.56,1641.01,1616.16,1639.38,2449622
06-03-2019,1634.96,1647.56,1623.07,1626.54,2635047
07-03-2019,1646.17,1654.96,1635.45,1639.38,2539884
