Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
21-01-2020,683.04,688.36,677.74,680.68,18922720
22-01-2020,682.79,688.76,681.79,687.53,10322817
23-01-2020,679.90,686.62,677.16,684.19,11247739
24-01-2020,677.54,684.13,676.20,679.96,14628445
27-01-2020,670.86,678.83,670.17,674.58,13387750
28-01-2020,655.36,672.39,651.73,671.77,24532236
29-01-2020,658.97,665.45,651.93,656.39,24746565
30-01-2020,642.89,658.90,641.22,658.59,22402689
31-01-2020,628.60,647.12,626.62,647.01,34750310
03-02-2020,616.96,623.39,606.96,610.01,30712290
04-02-2020,635.17,637.88,622.43,623.41,25383901
05-02-2020,645.01,646.92,636.90,638.95,18472100
06-02-2020,649.15,653.25,641.27,647.50,15538577
07-02-2020,638.40,646.72,636.01,646.12,12209212
10-02-2020,639.26,643.67,628.07,635.88,15142476
11-02-2020,646.90,652.89,643.47,644.52,13999816
12-02-2020,654.72,656.74,647.90,648.42,13533565
13-02-2020,656.43,658.03,651.29,658.03,13565659
14-02-2020,662.42,668.59,647.06,657.81,21227841
17-02-2020,658.26,670.68,656.50,663.04,13149130
18-02-2020,653.42,657.21,648.97,657.21,11127161
19-02-2020,669.63,670.81,656.85,658.75,14084409
20-02-2020,661.68,671.50,660.73,666.61,16892268
24-02-2020,643.43,657.70,641.02,654.47,21370214
25-02-2020,630.71,646.30,627.86,646.30,27745062
26-02-2020,619.85,628.91,617.78,627.86,29362748
27-02-2020,617.29,620.65,609.61,618.07,25054993
28-02-2020,591.64,604.26,590.01,603.33,39315769
02-03-2020,586.07,609.61,579.37,603.42,29500495
03-03-2020,597.96,602.88,588.68,592.11,27398798
04-03-2020,596.56,602.84,582.40,602.04,22105261
05-03-2020,583.85,604.69,581.55,602.13,30510390
06-03-2020,565.97,573.61,552.65,565.52,33734039
09-03-2020,496.12,552.61,487.60,552.19,88187018
11-03-2020,513.67,524.76,493.39,493.39,59578576
12-03-2020,473.35,490.27,466.98,483.14,55970485
13-03-2020,492.18,507.64,419.65,444.40,73297403
16-03-2020,452.29,480.78,447.52,472.26,38482258
17-03-2020,448.86,472.01,446.72,466.33,45445979
18-03-2020,431.27,461.28,427.93,456.56,44730415
19-03-2020,408.65,430.60,397.29,409.72,61404010
20-03-2020,453.29,460.84,414.12,418.35,63360475
23-03-2020,393.66,423.03,389.92,407.98,40670949
24-03-2020,420.09,431.94,398.89,414.12,45734887
25-03-2020,481.92,512.78,428.93,429.17,73130298
26-03-2020,474.77,497.35,464.15,487.95,45744488
27-03-2020,474.51,493.07,465.87,487.60,41657940
30-03-2020,458.85,478.60,454.20,463.37,30229866
31-03-2020,495.95,503.09,466.67,478.22,44292810
01-04-2020,481.12,500.78,465.42,499.73,41597459
03-04-2020,479.78,505.16,470.36,505.16,41367807
07-04-2020,537.07,540.59,489.82,490.76,54373624
08-04-2020,530.86,547.27,516.54,525.45,49880330
09-04-2020,543.24,548.96,531.24,540.59,33032857
13-04-2020,529.52,541.03,525.45,536.11,23673784
15-04-2020,512.02,550.38,508.97,533.04,35321842
16-04-2020,520.13,528.76,509.86,512.02,37455706
17-04-2020,545.04,547.71,531.08,541.48,33269335
20-04-2020,553.86,559.73,535.24,545.93,36030932
21-04-2020,550.98,557.51,518.32,538.81,61371628
22-04-2020,607.20,616.69,578.88,587.79,142683366
23-04-2020,610.45,617.11,602.62,608.87,65464502
24-04-2020,630.98,665.69,599.90,601.21,134986308
27-04-2020,636.66,656.81,633.65,638.55,58482901
28-04-2020,635.95,648.10,619.92,645.68,78453401
29-04-2020,635.41,647.30,632.32,643.41,37494672
30-04-2020,652.80,665.69,640.36,647.44,71345899
04-05-2020,639.09,652.36,631.18,641.22,53456868
05-05-2020,650.42,658.59,644.43,647.32,44903763
06-05-2020,650.46,661.24,643.67,651.91,40489094
07-05-2020,671.04,674.02,643.45,647.90,50026966
08-05-2020,695.46,703.52,684.46,687.98,84262770
11-05-2020,702.14,719.15,700.14,703.56,67085063
12-05-2020,658.70,698.38,652.36,696.80,100683202
13-05-2020,672.68,686.41,653.60,686.41,66430125
14-05-2020,645.48,672.79,642.83,660.34,49266771
15-05-2020,656.02,659.30,636.11,649.10,62152260
18-05-2020,647.64,666.18,641.91,660.79,62796089
19-05-2020,633.32,657.06,630.78,654.94,42315854
20-05-2020,644.47,650.38,626.17,633.82,55320985
21-05-2020,647.86,656.94,640.56,645.05,39167981
22-05-2020,643.50,655.39,641.23,652.61,37828973
26-05-2020,640.13,651.66,636.65,650.97,33216635
27-05-2020,649.80,653.60,634.72,643.26,35667956
28-05-2020,661.80,665.17,651.35,654.04,40126278
29-05-2020,658.27,661.69,652.99,659.89,40022527
01-06-2020,683.42,691.51,663.46,665.28,39943702
02-06-2020,690.32,692.25,683.62,685.96,22153960
03-06-2020,693.00,701.24,689.26,694.50,25381289
04-06-2020,710.14,714.50,692.70,694.05,34202350
05-06-2020,711.00,727.32,707.40,716.98,33076685
08-06-2020,705.51,727.50,703.49,727.50,31414953
09-06-2020,690.97,711.58,689.11,701.38,25857161
10-06-2020,706.71,710.03,692.28,693.65,22132647
11-06-2020,691.22,704.82,688.21,703.94,20385805
12-06-2020,714.19,716.08,672.92,674.27,38548899
15-06-2020,725.76,731.34,701.74,703.49,53107403
16-06-2020,727.18,741.05,712.62,738.55,51187003
17-06-2020,726.12,735.16,720.17,722.93,41782053
18-06-2020,744.35,748.44,721.74,722.37,40471557
19-06-2020,790.88,804.09,747.09,750.69,105804173
22-06-2020,784.92,811.02,779.91,797.17,60198705
23-06-2020,773.57,792.83,771.41,786.65,37962078
24-06-2020,776.69,796.86,769.44,780.31,51586221
25-06-2020,772.22,786.20,770.04,776.31,39679374
26-06-2020,782.90,787.55,771.82,777.12,30921913
29-06-2020,774.58,782.04,771.17,776.78,25621946
30-06-2020,766.02,782.61,762.18,780.81,30276420
01-07-2020,781.08,786.20,767.79,773.17,28464103
02-07-2020,794.52,797.80,783.11,786.69,28789533
03-07-2020,806.96,809.26,797.98,803.30,29434266
06-07-2020,835.80,838.60,808.85,814.68,47016185
07-07-2020,823.00,841.46,815.26,839.50,35189589
08-07-2020,811.52,828.19,807.91,823.27,26204095
09-07-2020,823.37,828.22,806.21,816.48,36418942
10-07-2020,847.65,850.60,823.37,825.28,43759967
13-07-2020,873.35,879.08,857.55,859.07,69608392
14-07-2020,865.23,876.38,851.82,872.90,67331128
15-07-2020,832.28,893.12,811.52,874.68,139669773
16-07-2020,832.01,843.56,818.04,833.63,60961724
17-07-2020,862.84,866.58,829.57,832.73,49726765
20-07-2020,866.54,872.00,857.40,865.59,36592938
21-07-2020,889.85,892.31,874.03,875.16,42173371
22-07-2020,904.49,907.20,884.95,895.02,59771457
23-07-2020,928.78,938.66,898.78,904.47,58333751
24-07-2020,968.65,976.26,928.78,928.87,120597372
27-07-2020,973.19,992.42,960.42,983.39,80304827
28-07-2020,982.89,990.25,970.68,973.19,55114422
29-07-2020,946.31,985.19,934.49,982.98,72663399
30-07-2020,951.82,965.74,935.19,947.37,72857444
31-07-2020,932.97,960.91,926.52,954.37,74958061
03-08-2020,906.75,928.42,904.09,925.84,46715383
04-08-2020,970.66,978.06,902.80,911.99,92041055
05-08-2020,959.76,991.15,956.08,978.97,74549993
06-08-2020,963.21,978.38,951.34,973.55,49322975
07-08-2020,968.79,973.91,956.94,961.27,32984416
10-08-2020,956.78,977.16,951.48,974.50,26958997
11-08-2020,963.08,974.90,947.98,963.53,46828306
12-08-2020,960.28,968.13,950.89,957.30,30264617
13-08-2020,957.78,965.38,952.34,960.46,24830322
14-08-2020,954.05,973.55,942.97,958.00,33224635
17-08-2020,943.92,950.08,934.33,950.08,30979066
18-08-2020,956.20,963.30,939.86,941.05,30547672
19-08-2020,962.06,972.20,957.46,966.33,34087543
20-08-2020,946.49,958.61,942.41,956.85,22537845
21-08-2020,939.63,957.75,937.44,955.95,25280895
24-08-2020,945.91,949.85,934.51,943.94,32717218
25-08-2020,939.74,952.92,937.89,950.53,19388008
26-08-2020,964.66,969.47,923.90,941.05,59870421
27-08-2020,952.61,970.39,949.29,969.49,28085062
28-08-2020,955.11,962.67,950.64,956.85,27166900
31-08-2020,939.11,981.22,929.93,981.22,62076132
01-09-2020,942.07,957.93,930.85,947.82,38616258
02-09-2020,960.55,964.97,941.05,944.21,26949439
03-09-2020,953.28,965.31,949.18,960.46,18586429
04-09-2020,937.56,946.45,935.28,940.40,28475945
07-09-2020,939.99,950.42,922.66,940.60,21926473
08-09-2020,951.03,957.30,939.02,944.21,27397082
09-09-2020,975.51,978.42,939.45,941.05,55310877
10-09-2020,1044.41,1058.38,981.83,985.33,140304404
11-09-2020,1047.01,1055.18,1032.27,1043.51,59470807
14-09-2020,1039.24,1065.17,1029.97,1049.38,44063445
15-09-2020,1046.60,1049.71,1032.74,1043.49,27178393
16-09-2020,1049.17,1069.39,1042.85,1047.12,33952295
17-09-2020,1037.53,1053.30,1034.41,1047.12,25828669
18-09-2020,1040.66,1046.87,1027.51,1044.52,33074915
21-09-2020,1018.17,1054.34,1014.33,1038.09,33627381
22-09-2020,997.99,1027.71,993.66,1027.71,34792254
23-09-2020,1006.86,1027.60,995.35,1020.04,42988708
24-09-2020,984.47,1004.69,982.15,996.52,29826318
25-09-2020,993.73,998.74,978.20,987.99,28374935
28-09-2020,1000.29,1010.11,996.14,1005.14,19666849
29-09-2020,1013.29,1021.84,1000.29,1004.24,25842539
30-09-2020,1008.46,1023.20,1004.24,1020.04,24465159
01-10-2020,1004.35,1021.75,999.28,1021.75,20783227
05-10-2020,998.46,1015.14,995.67,1012.82,18922799
06-10-2020,997.63,1008.26,993.70,1004.35,18412175
07-10-2020,1018.91,1042.15,1001.98,1008.75,53170865
08-10-2020,1010.67,1023.65,1002.93,1019.59,21077808
09-10-2020,1008.06,1016.88,1000.68,1008.75,18545499
12-10-2020,1009.68,1018.12,1004.81,1008.75,14226473
13-10-2020,1029.38,1031.66,1004.63,1006.77,23112012
14-10-2020,1032.45,1039.90,1023.87,1028.57,26742011
15-10-2020,995.89,1033.58,990.70,1033.58,20036197
16-10-2020,982.04,1007.63,980.61,999.73,21583600
19-10-2020,982.22,1005.91,972.71,988.47,31200385
20-10-2020,973.05,989.80,971.41,983.48,18482288
21-10-2020,958.93,989.35,946.81,978.51,34082321
22-10-2020,950.96,962.49,943.76,960.19,30802210
23-10-2020,953.71,963.62,946.20,950.53,23422125
26-10-2020,915.82,948.70,911.04,948.70,37324416
27-10-2020,918.26,929.70,904.95,918.44,36478896
28-10-2020,907.86,928.73,906.03,921.56,29924017
29-10-2020,914.83,921.65,898.63,901.33,30655304
30-10-2020,927.29,932.07,912.53,917.81,34021563
02-11-2020,847.38,914.88,839.12,914.88,99366895
03-11-2020,835.17,861.62,828.26,853.04,88691623
04-11-2020,863.51,870.64,829.12,829.12,80180117
05-11-2020,882.38,885.06,872.00,882.36,37205373
06-11-2020,915.85,920.74,892.83,898.18,66674086
09-11-2020,925.57,933.83,918.94,930.72,35838510
10-11-2020,940.85,943.31,921.28,937.44,36934242
11-11-2020,901.42,945.57,892.80,942.86,56724780
12-11-2020,893.66,906.50,886.89,894.11,40046527
13-11-2020,901.06,919.23,894.45,894.56,45388670
14-11-2020,903.73,909.59,900.59,909.41,5226220
17-11-2020,899.64,941.05,895.92,941.05,46542562
18-11-2020,896.91,905.62,884.68,899.64,30402290
19-11-2020,890.57,907.41,888.34,896.91,27796343
20-11-2020,857.33,895.38,855.30,891.41,57471248
23-11-2020,880.44,889.15,869.40,880.57,45327567
24-11-2020,886.46,890.95,872.00,886.44,30936268
25-11-2020,879.13,899.51,876.60,893.66,32637879
26-11-2020,881.30,886.89,871.12,881.50,25838637
27-11-2020,871.00,882.87,867.21,875.83,47336811
01-12-2020,882.33,887.46,871.12,875.77,19750687
02-12-2020,883.80,885.54,873.35,883.96,22188887
03-12-2020,886.46,894.16,884.03,890.05,27785372
04-12-2020,878.65,888.70,875.61,888.70,18464552
07-12-2020,883.82,886.89,875.88,875.88,18242188
08-12-2020,899.87,909.12,880.12,885.15,43403061
09-12-2020,914.85,917.94,902.35,907.18,29175254
10-12-2020,905.85,915.55,903.14,912.44,16065507
11-12-2020,905.31,919.84,891.07,908.56,26944202
14-12-2020,898.76,909.46,896.53,906.28,17312747
15-12-2020,891.11,898.04,885.13,898.04,18551265
16-12-2020,892.10,900.41,887.21,897.27,18561011
17-12-2020,896.19,904.95,892.38,895.69,20252358
18-12-2020,898.88,904.90,886.89,893.71,18466344
21-12-2020,875.47,912.62,837.36,907.20,44135540
22-12-2020,874.12,884.14,852.34,879.67,28140001
23-12-2020,877.35,880.78,866.87,871.09,19501410
24-12-2020,900.05,902.15,878.27,878.77,20776988
28-12-2020,904.18,910.81,900.57,905.71,17221499
29-12-2020,898.20,908.24,894.81,906.75,18611939
30-12-2020,900.66,905.94,891.65,900.54,22043630
31-12-2020,896.05,908.06,893.03,899.76,18781189
01-01-2021,897.05,901.33,894.56,897.27,10015175
04-01-2021,898.56,902.19,888.25,900.48,24513534
05-01-2021,887.39,895.29,882.83,888.70,24123091
06-01-2021,863.99,887.34,859.88,887.30,46401468
07-01-2021,862.59,877.86,859.88,866.81,32325918
08-01-2021,872.76,874.89,863.02,865.68,27540187
11-01-2021,856.31,875.07,854.17,875.07,33307825
12-01-2021,883.30,884.64,857.51,858.91,41161546
13-01-2021,875.07,891.38,865.88,886.24,26619458
14-01-2021,884.91,887.75,875.18,877.86,21553242
15-01-2021,874.46,890.86,866.60,884.91,20593268
18-01-2021,895.44,901.33,868.09,879.72,35100458
19-01-2021,910.09,916.68,900.27,900.27,32006615
20-01-2021,927.38,928.87,903.32,912.35,30924537
21-01-2021,947.55,956.85,936.54,939.70,39087742
22-01-2021,925.08,954.75,918.55,952.79,30532660
25-01-2021,876.06,918.46,872.00,918.46,54207104
27-01-2021,855.30,868.84,852.14,868.84,42370131
28-01-2021,846.97,868.07,844.01,848.60,34067814
29-01-2021,831.35,863.47,825.96,854.98,43712383
01-02-2021,855.43,859.81,834.08,839.23,34180952
02-02-2021,869.20,875.61,837.22,863.99,41470034
03-02-2021,871.39,881.02,857.55,870.33,30301696
04-02-2021,868.52,875.61,859.81,868.39,25626981
05-02-2021,868.27,877.71,866.58,871.12,20248046
08-02-2021,880.78,888.70,870.67,872.47,21183400
09-02-2021,882.90,897.99,881.16,885.52,19604141
10-02-2021,891.09,895.81,869.88,881.81,21234156
11-02-2021,927.83,931.67,890.16,893.66,42539278
12-02-2021,921.46,937.89,909.64,927.74,30497029
15-02-2021,917.40,930.36,913.97,924.38,15791099
16-02-2021,929.54,938.53,918.49,920.63,21421660
17-02-2021,940.26,946.00,925.53,929.77,23742994
18-02-2021,933.24,951.61,929.36,941.05,18646877
19-02-2021,938.93,950.06,926.75,928.42,23403483
22-02-2021,906.34,943.26,900.41,938.80,23804335
23-02-2021,913.27,926.56,908.83,924.35,25644108
24-02-2021,930.22,932.14,914.49,916.23,10807663
25-02-2021,967.84,971.29,935.64,936.99,34855693
26-02-2021,941.41,963.12,934.60,955.50,37481215
01-03-2021,948.59,953.24,930.90,952.43,17680764
02-03-2021,950.53,961.36,942.90,957.75,17150760
03-03-2021,993.91,1001.94,951.07,957.32,31924461
04-03-2021,982.06,988.42,973.87,983.93,21435754
05-03-2021,983.34,998.35,971.77,973.10,25511666
08-03-2021,988.94,1007.36,978.51,978.74,19506841
09-03-2021,988.92,999.19,968.86,992.96,15154484
10-03-2021,984.81,999.77,979.53,996.12,11519358
12-03-2021,964.79,995.85,958.61,990.70,16864952
15-03-2021,951.84,969.89,939.02,965.90,16698099
16-03-2021,948.09,959.56,945.79,954.14,13873801
17-03-2021,927.67,949.18,918.53,946.94,19210236
18-03-2021,906.80,940.96,903.14,935.59,20647480
19-03-2021,939.70,945.95,894.93,898.63,41787429
22-03-2021,930.85,936.09,917.67,934.73,18572478
23-03-2021,942.18,952.20,927.96,930.65,17421165
24-03-2021,924.04,938.68,920.92,938.68,16822814
25-03-2021,898.83,927.06,895.92,927.06,22001648
26-03-2021,900.27,908.87,890.82,908.10,20180202
30-03-2021,915.91,924.76,898.87,906.30,20441701
31-03-2021,904.09,925.21,902.24,910.81,16250796
01-04-2021,912.55,916.23,904.11,910.81,11723312
05-04-2021,899.35,913.97,885.58,913.95,14875099
06-04-2021,895.60,904.92,888.70,904.49,14009194
07-04-2021,903.98,923.86,899.66,902.69,24266353
08-04-2021,905.10,912.62,899.53,907.65,15369188
09-04-2021,894.59,905.55,893.66,901.99,14037885
12-04-2021,862.59,885.27,857.67,884.18,20901482
13-04-2021,871.91,875.88,865.61,868.39,19411189
15-04-2021,877.55,885.09,863.42,869.42,19723716
16-04-2021,872.04,880.08,869.49,874.07,15656948
19-04-2021,858.32,864.96,853.04,859.36,18478808
20-04-2021,858.07,866.13,853.24,862.29,17203668
22-04-2021,860.44,864.08,847.04,854.06,14490954
23-04-2021,859.52,866.08,855.46,860.26,11828857
26-04-2021,874.64,885.54,862.74,866.58,20846778
27-04-2021,897.57,901.43,874.82,875.61,19992524
28-04-2021,901.47,906.30,893.73,901.72,17122437
29-04-2021,913.54,922.77,905.98,913.02,17412606
30-04-2021,900.21,918.94,897.07,906.53,19828769
03-05-2021,884.21,893.21,877.01,887.34,23640186
04-05-2021,865.05,888.16,862.52,880.12,21849830
05-05-2021,866.63,874.93,861.19,868.09,12393609
06-05-2021,871.55,873.35,860.53,867.42,14624666
07-05-2021,871.88,882.67,869.29,874.59,12288548
10-05-2021,869.38,878.68,867.01,875.16,13941237
11-05-2021,872.52,874.95,862.07,864.32,13478264
12-05-2021,863.49,872.40,860.71,871.14,13177961
14-05-2021,874.39,876.51,860.26,870.21,13291616
17-05-2021,884.79,886.19,871.28,874.39,11873078
18-05-2021,897.25,903.86,890.28,894.11,12064918
19-05-2021,901.36,910.11,890.05,893.66,16317002
20-05-2021,896.10,907.61,894.11,901.74,11422532
21-05-2021,903.84,907.02,896.37,899.08,10785605
24-05-2021,896.21,907.11,894.56,906.30,8551760
25-05-2021,886.06,901.33,884.64,901.06,14780102
26-05-2021,889.17,893.44,887.03,891.41,7480204
27-05-2021,891.90,899.53,885.65,889.28,26819294
28-05-2021,945.48,950.08,898.18,898.18,56469931
31-05-2021,975.04,989.21,941.08,948.73,59124142
01-06-2021,978.92,993.86,968.81,977.61,28013832
02-06-2021,993.52,997.25,973.55,973.55,24630162
03-06-2021,997.31,1015.52,991.20,1002.44,23974257
04-06-2021,988.67,1000.38,985.85,999.64,14468646
07-06-2021,1005.32,1011.91,986.19,993.86,16336573
08-06-2021,999.55,1005.21,992.12,1004.96,9674735
09-06-2021,981.67,1002.44,973.98,1001.53,11409161
10-06-2021,985.28,1006.50,982.83,989.98,14155653
11-06-2021,1002.38,1009.10,987.41,988.67,13762778
14-06-2021,1016.76,1022.80,994.18,1003.21,20332436
15-06-2021,1019.07,1030.34,1014.67,1024.05,15174215
16-06-2021,1001.67,1017.73,999.07,1016.76,10797349
17-06-2021,1003.51,1012.27,987.32,996.42,15745975
18-06-2021,1008.04,1012.27,989.33,1007.97,29369026
21-06-2021,1013.29,1017.93,996.49,998.00,12186448
22-06-2021,1008.08,1024.05,1005.18,1020.88,12871913
23-06-2021,998.84,1019.34,997.19,1019.07,16653951
24-06-2021,975.36,1003.03,969.24,999.52,91461975
25-06-2021,953.14,975.36,942.57,975.36,55355022
28-06-2021,944.79,963.13,942.52,961.09,20277042
29-06-2021,945.60,955.20,943.93,946.37,27144063
30-06-2021,955.95,961.39,947.07,949.43,19762858
01-07-2021,950.20,961.61,948.86,959.28,12534407
02-07-2021,964.28,966.03,947.93,949.77,14086620
05-07-2021,973.86,975.38,965.39,967.64,11702287
06-07-2021,962.36,973.28,960.28,971.49,10070124
07-07-2021,955.68,963.70,950.22,963.70,10454892
08-07-2021,947.78,958.80,942.52,958.80,11185460
09-07-2021,938.08,947.37,935.77,945.69,9037675
12-07-2021,943.93,951.81,939.58,941.96,8585292
13-07-2021,950.99,952.51,945.72,951.13,6717133
14-07-2021,944.79,954.23,942.64,951.29,8532544
15-07-2021,943.13,948.86,941.39,948.86,9448356
16-07-2021,956.74,957.81,945.51,945.58,8828185
19-07-2021,950.65,962.00,947.62,951.13,8354449
20-07-2021,948.32,954.75,943.88,950.90,6741464
22-07-2021,960.50,961.95,950.29,959.73,7972397
23-07-2021,953.71,966.73,952.06,966.73,9937030
26-07-2021,940.64,960.64,938.04,954.75,12389668
27-07-2021,930.75,943.75,924.86,940.62,10824523
28-07-2021,922.75,932.11,913.20,932.11,12897848
29-07-2021,929.95,939.53,925.49,930.29,13765738
30-07-2021,921.82,936.61,919.92,932.11,11350608
02-08-2021,938.67,941.80,924.47,930.43,10925104
03-08-2021,945.58,947.05,934.91,946.60,11817299
04-08-2021,952.83,957.47,945.24,948.59,13169800
05-08-2021,966.64,975.95,953.05,957.60,21252078
06-08-2021,946.17,972.39,941.50,964.69,16620987
09-08-2021,940.78,946.51,935.95,942.52,7494143
10-08-2021,945.72,957.02,939.24,942.98,11919198
11-08-2021,958.96,960.19,943.61,949.75,9184963
12-08-2021,955.88,962.99,953.39,962.41,8137612
13-08-2021,971.80,973.73,955.18,958.96,12780901
16-08-2021,984.42,997.78,963.88,973.48,21935444
17-08-2021,980.23,989.72,972.80,982.31,12658169
18-08-2021,984.03,990.44,974.95,984.64,10075860
20-08-2021,972.98,983.74,967.89,970.60,9426282
23-08-2021,979.37,984.64,965.76,984.64,9854395
24-08-2021,989.04,992.80,976.31,980.59,11864472
25-08-2021,997.60,1005.48,987.41,989.81,13380559
26-08-2021,1010.21,1016.76,998.68,1000.04,18589616
27-08-2021,1008.83,1015.78,1003.69,1013.18,10480636
30-08-2021,1028.24,1030.77,1013.09,1019.07,14027062
31-08-2021,1022.76,1034.35,1015.56,1031.25,26485463
01-09-2021,1026.81,1038.50,1024.95,1029.48,11145486
02-09-2021,1039.17,1045.24,1021.33,1021.33,9956770
03-09-2021,1081.79,1084.74,1042.84,1046.24,30664428
06-09-2021,1098.60,1123.24,1092.44,1092.89,33641710
07-09-2021,1105.53,1113.27,1092.44,1100.59,17349882
08-09-2021,1101.20,1111.46,1090.01,1110.55,14301651
09-09-2021,1098.60,1104.15,1094.30,1099.64,8963249
13-09-2021,1074.12,1101.95,1072.53,1101.95,16311160
14-09-2021,1072.71,1084.29,1071.60,1075.68,8908356
15-09-2021,1077.17,1085.08,1072.74,1072.74,9071075
16-09-2021,1099.78,1103.65,1072.06,1078.65,13448882
17-09-2021,1082.72,1112.30,1075.95,1107.84,34882133
20-09-2021,1084.44,1095.31,1073.42,1074.37,11779819
21-09-2021,1089.13,1094.52,1079.76,1089.27,9915736
22-09-2021,1100.82,1106.03,1086.21,1090.63,10995912
23-09-2021,1127.72,1130.94,1107.61,1108.47,15748397
24-09-2021,1124.46,1134.76,1119.61,1133.90,15192163
27-09-2021,1143.37,1145.84,1121.11,1126.41,15373834
28-09-2021,1154.06,1161.69,1138.09,1147.69,18035258
29-09-2021,1144.91,1164.00,1141.38,1164.00,9719875
30-09-2021,1141.01,1147.97,1132.45,1143.62,13590654
01-10-2021,1143.03,1150.32,1130.03,1133.18,8958928
04-10-2021,1157.73,1166.20,1149.08,1156.30,10918552
05-10-2021,1181.75,1183.02,1153.74,1157.25,13533634
06-10-2021,1159.40,1186.62,1155.44,1186.62,10258881
07-10-2021,1165.09,1177.02,1162.96,1175.32,6336665
08-10-2021,1209.86,1215.81,1169.21,1170.91,15772493
11-10-2021,1201.43,1231.94,1198.13,1223.51,14768666
12-10-2021,1208.29,1215.18,1196.27,1197.97,6682011
13-10-2021,1220.59,1231.71,1208.97,1213.37,9959762
14-10-2021,1223.06,1230.78,1217.08,1223.04,8623469
18-10-2021,1226.32,1243.26,1205.80,1208.66,13594479
19-10-2021,1237.30,1246.14,1226.50,1233.66,8833409
20-10-2021,1223.06,1242.24,1219.03,1242.24,12710570
21-10-2021,1187.78,1235.56,1179.04,1235.29,20831669
22-10-2021,1190.00,1206.98,1182.80,1186.64,11027475
25-10-2021,1178.40,1213.82,1164.00,1213.82,17198417
26-10-2021,1205.24,1208.79,1179.01,1185.33,9750178
27-10-2021,1190.00,1212.37,1186.62,1201.14,9896298
28-10-2021,1176.95,1194.77,1173.28,1186.64,9886181
29-10-2021,1148.71,1175.84,1133.06,1175.84,14233025
01-11-2021,1149.42,1157.66,1129.62,1148.71,15481114
02-11-2021,1132.66,1154.03,1130.14,1152.68,10569130
03-11-2021,1124.87,1141.35,1114.63,1135.03,11989430
04-11-2021,1131.77,1134.51,1127.77,1129.10,1705656
08-11-2021,1133.18,1141.35,1112.55,1141.08,20337183
09-11-2021,1142.12,1145.38,1126.43,1134.56,15682497
10-11-2021,1154.90,1158.56,1133.95,1139.86,10253470
11-11-2021,1157.00,1164.23,1148.40,1150.43,10722478
12-11-2021,1174.46,1177.02,1158.11,1160.78,8712341
15-11-2021,1167.53,1178.58,1164.00,1177.59,4803269
16-11-2021,1140.40,1166.26,1130.03,1164.93,11337581
17-11-2021,1115.99,1131.82,1114.63,1131.82,10202029
18-11-2021,1120.20,1127.31,1109.67,1114.18,8505625
22-11-2021,1070.58,1109.20,1064.81,1103.35,24124307
23-11-2021,1080.59,1087.57,1045.79,1056.68,25326999
24-11-2021,1064.99,1091.49,1061.44,1077.94,16820296
25-11-2021,1129.10,1133.20,1067.60,1074.77,42401936
26-11-2021,1092.71,1122.15,1087.68,1117.71,15763138
29-11-2021,1105.80,1132.29,1086.60,1104.71,24325354
30-11-2021,1089.45,1121.38,1081.95,1117.80,32172299
01-12-2021,1117.35,1120.52,1098.37,1101.95,10104610
02-12-2021,1124.53,1130.57,1114.90,1118.57,12720411
03-12-2021,1090.74,1131.62,1087.00,1131.57,19222481
06-12-2021,1070.06,1098.33,1067.60,1094.25,10332254
07-12-2021,1078.78,1088.81,1068.89,1076.20,11235122
08-12-2021,1095.20,1101.41,1089.86,1097.92,8744178
09-12-2021,1112.57,1120.93,1098.33,1102.86,13213547
10-12-2021,1113.70,1116.90,1100.75,1105.23,8364414
13-12-2021,1091.37,1120.56,1088.81,1120.29,12901733
14-12-2021,1078.01,1089.72,1074.96,1077.94,12991523
15-12-2021,1074.86,1089.27,1069.38,1079.76,9366969
16-12-2021,1088.77,1094.02,1072.80,1089.58,9761279
17-12-2021,1060.03,1090.63,1050.77,1086.12,21049821
20-12-2021,1031.45,1049.80,1017.75,1049.80,14325846
21-12-2021,1046.81,1062.55,1038.18,1046.85,12836561
22-12-2021,1071.65,1074.28,1051.68,1052.99,17658543
23-12-2021,1071.26,1077.94,1068.00,1075.23,9072401
24-12-2021,1074.68,1083.38,1058.72,1073.42,7886494
27-12-2021,1073.53,1077.04,1063.50,1069.59,4017223
28-12-2021,1086.28,1089.20,1074.80,1075.95,6374613
29-12-2021,1088.14,1095.61,1078.90,1082.93,15425312
30-12-2021,1068.48,1089.24,1062.36,1087.00,29333171
31-12-2021,1072.58,1079.71,1068.89,1074.77,9477290
03-01-2022,1088.75,1090.60,1070.49,1071.15,5421611
04-01-2022,1113.32,1114.63,1088.81,1094.20,10847728
05-01-2022,1118.53,1121.88,1101.93,1115.08,11643813
06-01-2022,1094.48,1111.46,1091.08,1110.19,14447422
07-01-2022,1103.31,1113.30,1092.23,1101.02,13112115
10-01-2022,1104.21,1112.82,1094.27,1110.55,9246731
11-01-2022,1112.16,1120.95,1102.86,1103.31,16205164
12-01-2022,1141.85,1143.60,1116.44,1119.30,14800442
13-01-2022,1148.28,1150.86,1136.10,1141.92,11856712
14-01-2022,1149.96,1162.78,1144.00,1148.15,19930176
17-01-2022,1155.96,1161.73,1149.05,1149.51,8036453
