Price,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,
09-08-2019,391.00,398.74,387.71,396.56,3434604
13-08-2019,406.98,411.85,389.84,390.54,13211835
14-08-2019,386.51,408.61,378.08,407.68,16173302
16-08-2019,384.24,390.45,379.88,388.59,6536156
19-08-2019,394.71,402.31,390.07,393.55,11584821
20-08-2019,392.52,397.74,389.16,397.27,5151625
21-08-2019,388.88,397.13,385.71,392.61,5120294
22-08-2019,386.59,392.38,380.95,388.60,5299316
23-08-2019,398.95,400.96,381.33,387.01,5479802
26-08-2019,391.07,400.82,387.11,399.14,6258106
27-08-2019,388.65,396.76,387.11,395.45,6738413
28-08-2019,385.24,393.26,383.75,388.79,3441725
29-08-2019,405.34,409.02,392.70,399.14,19967263
30-08-2019,420.03,422.82,400.77,403.75,12308149
03-09-2019,409.72,425.25,405.01,419.65,9396440
04-09-2019,397.69,400.49,374.24,395.92,33952423
05-09-2019,402.68,404.69,394.80,399.14,8793166
06-09-2019,396.43,398.39,386.50,388.60,12513040
09-09-2019,399.88,403.33,397.27,397.27,5488753
11-09-2019,393.73,405.67,392.84,402.87,7742635
12-09-2019,398.95,410.14,391.16,396.11,9896642
13-09-2019,394.33,403.66,392.70,401.42,6847742
16-09-2019,398.02,400.54,391.63,392.61,5239616
17-09-2019,392.28,398.72,390.88,397.93,3367950
18-09-2019,388.69,395.97,386.31,395.31,3728621
19-09-2019,383.42,390.65,380.67,388.69,4238714
20-09-2019,385.80,392.42,380.49,385.99,11785529
23-09-2019,381.84,395.69,378.06,389.81,7342291
24-09-2019,382.02,391.40,378.95,380.49,5860106
25-09-2019,379.32,384.87,374.66,381.98,5031063
26-09-2019,384.17,385.15,377.97,379.32,5309789
27-09-2019,374.61,384.68,373.26,384.22,3835936
30-09-2019,363.19,375.82,360.48,375.73,6674624
01-10-2019,360.48,369.67,354.47,362.30,4308157
03-10-2019,361.97,365.05,352.18,356.24,5216456
04-10-2019,360.02,367.43,358.29,362.77,4024033
07-10-2019,354.28,361.51,347.47,360.02,5151963
09-10-2019,358.06,361.60,348.97,352.51,4991946
10-10-2019,360.95,363.51,353.16,359.04,4581317
11-10-2019,360.25,363.09,355.77,361.28,4273739
14-10-2019,368.04,372.09,360.90,360.90,4372357
15-10-2019,370.04,373.03,365.80,370.41,2892153
16-10-2019,372.75,375.08,367.66,371.21,5503380
17-10-2019,374.42,375.40,370.04,374.52,2934902
18-10-2019,374.56,379.09,370.69,373.96,4647037
22-10-2019,378.11,380.49,373.91,374.89,2944611
23-10-2019,377.87,383.61,375.82,378.25,3374975
24-10-2019,378.57,380.25,371.81,377.69,3017220
25-10-2019,389.35,391.21,374.00,377.69,4845146
27-10-2019,389.58,391.49,387.99,387.99,359071
29-10-2019,393.50,396.81,386.08,389.53,3863059
30-10-2019,400.68,403.38,389.91,398.16,3511610
31-10-2019,404.17,410.84,399.88,400.63,6710116
01-11-2019,408.04,411.17,403.89,405.34,3545584
04-11-2019,408.42,412.57,404.41,410.28,4646694
05-11-2019,400.91,410.14,395.45,406.13,6719996
06-11-2019,399.04,422.36,393.64,403.24,15917528
07-11-2019,410.89,414.06,394.85,402.59,14294406
08-11-2019,393.64,412.66,392.47,412.19,11902470
11-11-2019,393.03,394.75,379.65,387.01,10249882
13-11-2019,384.22,398.11,382.35,391.68,6033467
14-11-2019,382.54,389.21,380.07,385.34,4750176
15-11-2019,387.06,390.65,382.49,384.92,5416931
18-11-2019,395.92,401.00,388.93,389.81,7710740
